x,y,x1,y1,count
116.224063695529,36.8296956552,116.224063695529,36.8296956552,206
116.233234077655,36.8538921818,116.161023286624,36.8499153311,121
116.233234077655,36.8538921818,116.212990326737,36.8394675655,63
116.233234077655,36.8538921818,116.233234077655,36.8538921818,1658
116.233234077655,36.8538921818,116.224063695529,36.8296956552,549
116.233234077655,36.8538921818,116.158872046269,36.8695575292,15
116.233234077655,36.8538921818,116.187967894785,36.8423657703,300
116.233234077655,36.8538921818,116.194702202121,36.8217852248,29
116.233234077655,36.8538921818,116.201454606571,36.8595805404,567
116.233234077655,36.8538921818,116.238550959949,36.8844029222,982
116.233234077655,36.8538921818,116.235159059385,36.8144528705,56
116.233234077655,36.8538921818,116.259182407963,36.8305402475,156
116.233234077655,36.8538921818,116.326797596204,36.8583977081,12
116.233234077655,36.8538921818,116.267986116349,36.8464487936,148
116.233234077655,36.8538921818,116.292434574934,36.8400176934,17
116.233234077655,36.8538921818,116.284285636838,36.8253664627,54
116.238550959949,36.8844029222,116.201454606571,36.8595805404,371
116.238550959949,36.8844029222,116.233234077655,36.8538921818,897
116.215440987476,36.8148355569,116.233234077655,36.8538921818,13
116.240010060637,36.8060388536,116.233234077655,36.8538921818,40
116.224063695529,36.8296956552,116.161023286624,36.8499153311,56
116.224063695529,36.8296956552,116.201454606571,36.8595805404,209
116.224063695529,36.8296956552,116.187967894785,36.8423657703,84
116.224063695529,36.8296956552,116.305617500078,36.8592728665,3
116.233234077655,36.8538921818,116.201194604511,36.898977813,142
116.233234077655,36.8538921818,116.215440987476,36.8148355569,37
116.233234077655,36.8538921818,116.265756176796,36.8893626194,91
116.233234077655,36.8538921818,116.305617500078,36.8592728665,8
116.233234077655,36.8538921818,116.261188373862,36.867979237,18
116.238550959949,36.8844029222,116.158872046269,36.8695575292,13
116.238550959949,36.8844029222,116.161023286624,36.8499153311,88
116.238550959949,36.8844029222,116.194702202121,36.8217852248,34
116.238550959949,36.8844029222,116.187967894785,36.8423657703,124
116.238550959949,36.8844029222,116.224063695529,36.8296956552,295
116.238550959949,36.8844029222,116.212990326737,36.8394675655,53
116.238550959949,36.8844029222,116.201194604511,36.898977813,97
116.238550959949,36.8844029222,116.22621547235,36.8186155797,20
116.238550959949,36.8844029222,116.265756176796,36.8893626194,69
116.238550959949,36.8844029222,116.287853703051,36.8678157224,16
116.238550959949,36.8844029222,116.292806879249,36.8721961853,4
116.238550959949,36.8844029222,116.310739880991,36.8634324533,13
116.238550959949,36.8844029222,116.207302730742,36.8742546712,62
116.238550959949,36.8844029222,116.300268280147,36.8706564663,9
116.214696637656,36.9226999713,116.194702202121,36.8217852248,1
116.214696637656,36.9226999713,116.201194604511,36.898977813,1
116.287265376358,36.802209677,116.238550959949,36.8844029222,32
116.197167870767,36.9066023386,116.238550959949,36.8844029222,2
116.213333290228,36.9869128814,116.233234077655,36.8538921818,3
116.175595548712,36.8326232606,116.233234077655,36.8538921818,11
116.175595548712,36.8326232606,116.224063695529,36.8296956552,3
116.221888921225,36.7994548932,116.233234077655,36.8538921818,7
116.215440987476,36.8148355569,116.161023286624,36.8499153311,1
116.215440987476,36.8148355569,116.215440987476,36.8148355569,3
116.215440987476,36.8148355569,116.235159059385,36.8144528705,1
116.215440987476,36.8148355569,116.22621547235,36.8186155797,3
116.215440987476,36.8148355569,116.243975387013,36.8169205476,1
116.212990326737,36.8394675655,116.224063695529,36.8296956552,28
116.212990326737,36.8394675655,116.161023286624,36.8499153311,11
116.212990326737,36.8394675655,116.194743620947,36.815303039,1
116.212990326737,36.8394675655,116.212990326737,36.8394675655,16
116.212990326737,36.8394675655,116.233234077655,36.8538921818,57
116.212990326737,36.8394675655,116.238550959949,36.8844029222,26
116.212990326737,36.8394675655,116.259182407963,36.8305402475,2
116.212990326737,36.8394675655,116.267986116349,36.8464487936,1
116.212990326737,36.8394675655,116.292434574934,36.8400176934,2
116.215440987476,36.8148355569,116.187693216213,36.8936616981,1
116.215440987476,36.8148355569,116.187967894785,36.8423657703,4
116.215440987476,36.8148355569,116.201454606571,36.8595805404,19
116.215440987476,36.8148355569,116.238550959949,36.8844029222,12
116.215440987476,36.8148355569,116.267986116349,36.8464487936,1
116.238550959949,36.8844029222,116.259182407963,36.8305402475,104
116.215440987476,36.8148355569,116.201194604511,36.898977813,1
116.215440987476,36.8148355569,116.207302730742,36.8742546712,2
116.215440987476,36.8148355569,116.212990326737,36.8394675655,1
116.215440987476,36.8148355569,116.275588645109,36.8783272133,1
116.215440987476,36.8148355569,116.265756176796,36.8893626194,1
116.215440987476,36.8148355569,116.287853703051,36.8678157224,1
116.238550959949,36.8844029222,116.215440987476,36.8148355569,15
116.219989978892,36.9298919543,116.201194604511,36.898977813,2
116.219989978892,36.9298919543,116.238550959949,36.8844029222,6
116.214696637656,36.9226999713,116.22621547235,36.8186155797,1
116.214696637656,36.9226999713,116.238550959949,36.8844029222,2
